,CTS,PNID,NAME,VAL
367,2021-12-09 01:02:00 IST+0530,256782425,CHARGE_STATE,70.1
368,2021-12-09 00:56:41 IST+0530,256782425,IGN_CYL,ON
369,2021-12-09 00:56:42 IST+0530,256782425,CHARGE_STATE,70.1
370,2021-12-09 00:55:27 IST+0530,255506821,IGN_CYL,OFF
371,2021-12-09 00:55:32 IST+0530,255506821,CHARGE_STATE,60.0
372,2021-12-09 00:37:41 IST+0530,256782425,EV_CHARGE_STATE,Aborted
373,2021-12-09 00:38:07 IST+0530,256782425,IGN_CYL,ON
374,2021-12-09 00:38:08 IST+0530,256782425,CHARGE_STATE,70.9
375,2021-12-09 01:14:22 IST+0530,255506821,IGN_CYL,OFF
376,2021-12-09 01:14:28 IST+0530,255506821,CHARGE_STATE,59.6
377,2021-12-09 01:14:29 IST+0530,255506821,IGN_CYL,ON
378,2021-12-09 01:02:36 IST+0530,256782425,IGN_CYL,ON
379,2021-12-09 01:02:37 IST+0530,256782425,CHARGE_STATE,70.1
380,2021-12-09 01:15:34 IST+0530,270129825,EV_CHARGE_STATE,Aborted
381,2021-12-09 01:15:35 IST+0530,270129825,CHARGE_STATE,52.5
382,2021-12-09 01:16:28 IST+0530,207925262,IGN_CYL,ON
383,2021-12-09 01:16:28 IST+0530,207925262,CHARGE_STATE,88.6
384,2021-12-09 01:15:53 IST+0530,270129825,IGN_CYL,ON
385,2021-12-09 01:15:57 IST+0530,270129825,CHARGE_STATE,52.5
386,2021-12-09 01:26:53 IST+0530,270129825,IGN_CYL,OFF
387,2021-12-09 01:26:59 IST+0530,270129825,CHARGE_STATE,50.5
388,2021-12-09 01:27:08 IST+0530,270129825,EV_CHARGE_STATE,Active
389,2021-12-09 01:27:12 IST+0530,270129825,CHARGE_STATE,50.5
390,2021-12-09 00:32:00 IST+0530,255506821,IGN_CYL,ON
391,2021-12-09 00:32:02 IST+0530,255506821,CHARGE_STATE,65.0
392,2021-12-08 23:31:17 IST+0530,207925484,IGN_CYL,ON
393,2021-12-08 23:31:20 IST+0530,207925484,CHARGE_STATE,46.2
394,2021-12-09 00:16:35 IST+0530,255506821,IGN_CYL,ON
395,2021-12-09 00:16:36 IST+0530,255506821,CHARGE_STATE,66.2
396,2021-12-09 00:25:49 IST+0530,255506821,IGN_CYL,OFF
397,2021-12-09 00:25:55 IST+0530,255506821,CHARGE_STATE,65.8
398,2021-12-09 00:23:24 IST+0530,256782425,IGN_CYL,OFF
399,2021-12-09 00:23:29 IST+0530,256782425,CHARGE_STATE,63.9
400,2021-12-09 00:24:22 IST+0530,256782425,IGN_CYL,OFF
401,2021-12-09 00:24:28 IST+0530,256782425,CHARGE_STATE,63.9
402,2021-12-09 00:24:17 IST+0530,256782425,IGN_CYL,ON
403,2021-12-09 00:24:19 IST+0530,256782425,CHARGE_STATE,63.9
404,2021-12-08 23:52:25 IST+0530,256832791,IGN_CYL,OFF
405,2021-12-08 23:52:32 IST+0530,256832791,CHARGE_STATE,47.4
406,2021-12-09 00:13:58 IST+0530,256782425,IGN_CYL,OFF
407,2021-12-09 00:14:04 IST+0530,256782425,CHARGE_STATE,64.7
408,2021-12-09 00:25:15 IST+0530,256782425,EV_CHARGE_STATE,Active
409,2021-12-09 00:18:33 IST+0530,256782425,IGN_CYL,ON
410,2021-12-09 00:18:35 IST+0530,256782425,CHARGE_STATE,64.7
411,2021-12-08 23:46:09 IST+0530,207925484,IGN_CYL,OFF
412,2021-12-08 23:46:13 IST+0530,207925484,CHARGE_STATE,40.3
413,2021-12-08 23:47:03 IST+0530,255506821,IGN_CYL,OFF
414,2021-12-08 23:46:49 IST+0530,255506821,IGN_CYL,ON
415,2021-12-08 23:46:52 IST+0530,255506821,CHARGE_STATE,66.2
416,2021-12-09 00:10:01 IST+0530,256782425,IGN_CYL,ON
417,2021-12-09 00:10:02 IST+0530,256782425,CHARGE_STATE,64.7
418,2021-12-14 22:45:48 IST+0530,265888189,IGN_CYL,OFF
419,2021-12-14 22:45:54 IST+0530,265888189,CHARGE_STATE,68.2
420,2021-12-14 22:45:48 IST+0530,265888189,IGN_CYL,OFF
421,2021-12-14 22:45:54 IST+0530,265888189,CHARGE_STATE,68.2
422,2021-12-14 22:46:47 IST+0530,265888189,EV_CHARGE_STATE,Active
423,2021-12-14 22:46:47 IST+0530,265888189,EV_CHARGE_STATE,Active
424,2021-12-14 22:42:28 IST+0530,256832791,IGN_CYL,ON
425,2021-12-14 22:42:30 IST+0530,256832791,CHARGE_STATE,47.0
426,2021-12-14 22:43:10 IST+0530,256832791,IGN_CYL,OFF
427,2021-12-14 22:43:18 IST+0530,256832791,CHARGE_STATE,47.0
428,2021-12-14 22:45:35 IST+0530,256832791,IGN_CYL,ON
429,2021-12-14 22:45:43 IST+0530,256832791,CHARGE_STATE,47.0
430,2021-12-14 22:36:27 IST+0530,265888189,IGN_CYL,ON
431,2021-12-14 22:36:29 IST+0530,265888189,CHARGE_STATE,69.0
432,2021-12-14 22:36:27 IST+0530,265888189,IGN_CYL,ON
433,2021-12-14 22:36:29 IST+0530,265888189,CHARGE_STATE,69.0
434,2021-12-14 22:43:32 IST+0530,270129825,IGN_CYL,OFF
435,2021-12-14 22:43:36 IST+0530,270129825,CHARGE_STATE,62.3
436,2021-12-14 23:06:52 IST+0530,256832791,IGN_CYL,OFF
437,2021-12-14 23:06:56 IST+0530,256832791,CHARGE_STATE,41.9
438,2021-12-14 22:23:36 IST+0530,265888189,IGN_CYL,ON
439,2021-12-14 22:23:38 IST+0530,265888189,CHARGE_STATE,69.8
440,2021-12-14 22:23:36 IST+0530,265888189,IGN_CYL,ON
441,2021-12-14 22:23:38 IST+0530,265888189,CHARGE_STATE,69.8
442,2021-12-14 21:50:56 IST+0530,265888189,IGN_CYL,ON
443,2021-12-14 21:50:59 IST+0530,265888189,CHARGE_STATE,70.9
444,2021-12-14 21:50:56 IST+0530,265888189,IGN_CYL,ON
445,2021-12-14 21:50:59 IST+0530,265888189,CHARGE_STATE,70.9
446,2021-12-14 21:56:59 IST+0530,265888189,IGN_CYL,OFF
447,2021-12-14 21:57:06 IST+0530,265888189,CHARGE_STATE,70.5
448,2021-12-14 21:56:59 IST+0530,265888189,IGN_CYL,OFF
449,2021-12-14 21:57:06 IST+0530,265888189,CHARGE_STATE,70.5
450,2021-12-14 21:46:05 IST+0530,265888189,IGN_CYL,OFF
451,2021-12-14 21:46:12 IST+0530,265888189,CHARGE_STATE,71.3
452,2021-12-14 21:46:05 IST+0530,265888189,IGN_CYL,OFF
453,2021-12-14 21:46:12 IST+0530,265888189,CHARGE_STATE,71.3
454,2021-12-14 21:41:50 IST+0530,256832791,IGN_CYL,OFF
455,2021-12-14 21:41:55 IST+0530,256832791,CHARGE_STATE,47.4
456,2021-12-30 03:30:33 IST+0530,258703729,IGN_CYL,ON
457,2021-12-30 03:30:35 IST+0530,258703729,CHARGE_STATE,63.5
458,2021-12-30 03:55:03 IST+0530,256782425,IGN_CYL,ON
459,2021-12-30 03:55:04 IST+0530,256782425,CHARGE_STATE,68.2
460,2021-12-30 03:34:59 IST+0530,258703729,IGN_CYL,OFF
461,2021-12-30 03:35:06 IST+0530,258703729,CHARGE_STATE,63.1
462,2021-12-30 03:35:17 IST+0530,258703729,EV_CHARGE_STATE,Active
463,2021-12-30 03:35:21 IST+0530,258703729,CHARGE_STATE,63.1
464,2021-12-30 03:46:11 IST+0530,207925262,IGN_CYL,OFF
465,2021-12-30 03:46:13 IST+0530,207925262,CHARGE_STATE,49.0
466,2021-12-30 04:27:21 IST+0530,207925484,IGN_CYL,OFF
467,2021-12-30 04:27:24 IST+0530,207925484,CHARGE_STATE,50.9
468,2021-12-30 04:06:27 IST+0530,207925484,EV_CHARGE_STATE,Aborted
469,2021-12-30 04:06:29 IST+0530,207925484,CHARGE_STATE,56.8
470,2021-12-30 03:46:11 IST+0530,207925262,IGN_CYL,OFF
471,2021-12-30 03:46:13 IST+0530,207925262,CHARGE_STATE,49.0
472,2021-12-30 03:46:54 IST+0530,255506821,IGN_CYL,OFF
473,2021-12-30 03:46:59 IST+0530,255506821,CHARGE_STATE,73.7
474,2021-12-30 03:55:34 IST+0530,255506821,IGN_CYL,ON
475,2021-12-30 03:55:37 IST+0530,255506821,CHARGE_STATE,73.3
476,2021-12-30 03:56:12 IST+0530,255506821,IGN_CYL,OFF
477,2021-12-30 03:59:07 IST+0530,255506821,IGN_CYL,ON
478,2021-12-30 03:59:08 IST+0530,255506821,CHARGE_STATE,72.9
479,2021-12-30 03:32:32 IST+0530,207925484,EV_CHARGE_STATE,Active
480,2021-12-30 03:32:34 IST+0530,207925484,CHARGE_STATE,20.0
481,2021-12-30 01:37:11 IST+0530,270768911,IGN_CYL,OFF
482,2021-12-30 01:37:15 IST+0530,270768911,CHARGE_STATE,90.1
483,2021-12-30 02:26:08 IST+0530,207925262,IGN_CYL,ON
484,2021-12-30 02:26:08 IST+0530,207925262,CHARGE_STATE,60.7
485,2021-12-30 01:43:58 IST+0530,255506821,IGN_CYL,ON
486,2021-12-30 01:44:01 IST+0530,255506821,CHARGE_STATE,83.9
487,2021-12-30 01:53:14 IST+0530,255506821,IGN_CYL,OFF
488,2021-12-30 01:53:19 IST+0530,255506821,CHARGE_STATE,83.9
489,2021-12-30 02:19:34 IST+0530,266214265,IGN_CYL,ON
490,2021-12-30 02:19:35 IST+0530,266214265,CHARGE_STATE,38.4
491,2021-12-30 01:30:05 IST+0530,256832791,IGN_CYL,OFF
492,2021-12-30 01:30:09 IST+0530,256832791,CHARGE_STATE,54.9
493,2021-12-30 02:16:25 IST+0530,266214265,IGN_CYL,OFF
494,2021-12-30 02:16:28 IST+0530,266214265,CHARGE_STATE,39.2
495,2021-12-30 01:51:47 IST+0530,255506821,IGN_CYL,ON
496,2021-12-30 01:51:49 IST+0530,255506821,CHARGE_STATE,83.9
497,2021-12-30 02:11:07 IST+0530,266214265,IGN_CYL,ON
498,2021-12-30 02:11:09 IST+0530,266214265,CHARGE_STATE,41.1
499,2021-12-30 02:21:58 IST+0530,266214265,IGN_CYL,OFF
500,2021-12-30 02:22:03 IST+0530,266214265,CHARGE_STATE,38.4
501,2021-12-30 02:12:27 IST+0530,266214265,IGN_CYL,OFF
502,2021-12-30 02:12:31 IST+0530,266214265,CHARGE_STATE,40.7
503,2021-12-30 02:13:06 IST+0530,266214265,IGN_CYL,ON
504,2021-12-30 02:13:08 IST+0530,266214265,CHARGE_STATE,40.0
505,2021-12-30 01:40:18 IST+0530,207925262,IGN_CYL,OFF
506,2021-12-30 01:40:20 IST+0530,207925262,CHARGE_STATE,61.5
507,2021-12-30 01:40:53 IST+0530,258756325,IGN_CYL,ON
508,2021-12-30 01:40:53 IST+0530,258756325,CHARGE_STATE,69.0
509,2021-12-30 01:40:53 IST+0530,258756325,IGN_CYL,ON
510,2021-12-30 01:40:53 IST+0530,258756325,CHARGE_STATE,69.0
511,2021-12-30 01:44:37 IST+0530,255506821,IGN_CYL,OFF
512,2021-12-30 01:44:44 IST+0530,255506821,CHARGE_STATE,83.9
513,2021-12-30 02:09:42 IST+0530,258756325,IGN_CYL,OFF
514,2021-12-30 02:09:42 IST+0530,258756325,IGN_CYL,OFF
515,2021-12-30 01:56:21 IST+0530,256832791,EV_CHARGE_STATE,Active
516,2021-12-30 02:07:08 IST+0530,270768911,IGN_CYL,ON
517,2021-12-30 02:07:10 IST+0530,270768911,CHARGE_STATE,90.1
518,2021-12-30 01:40:18 IST+0530,207925262,IGN_CYL,OFF
519,2021-12-30 01:40:20 IST+0530,207925262,CHARGE_STATE,61.5
520,2021-12-30 02:26:08 IST+0530,207925262,IGN_CYL,ON
521,2021-12-30 02:26:08 IST+0530,207925262,CHARGE_STATE,60.7
522,2021-12-30 02:45:40 IST+0530,270768911,EV_CHARGE_STATE,Active
523,2021-12-30 02:45:40 IST+0530,270768911,CHARGE_STATE,79.2
524,2021-12-30 02:58:09 IST+0530,258703729,EV_CHARGE_STATE,Aborted
525,2021-12-30 02:58:10 IST+0530,258703729,CHARGE_STATE,63.9
526,2021-12-30 02:58:14 IST+0530,258703729,IGN_CYL,ON
527,2021-12-30 02:58:17 IST+0530,258703729,CHARGE_STATE,63.9
528,2021-12-30 02:39:35 IST+0530,256832791,EV_CHARGE_STATE,Aborted
529,2021-12-30 02:40:21 IST+0530,256832791,IGN_CYL,ON
530,2021-12-30 02:40:24 IST+0530,256832791,CHARGE_STATE,82.3
531,2021-12-30 02:40:12 IST+0530,266214265,IGN_CYL,OFF
532,2021-12-30 02:39:41 IST+0530,270768911,IGN_CYL,OFF
533,2021-12-30 02:39:46 IST+0530,270768911,CHARGE_STATE,79.2
534,2021-12-30 03:02:37 IST+0530,266214265,IGN_CYL,OFF
535,2021-12-30 03:02:41 IST+0530,266214265,CHARGE_STATE,36.8
536,2021-12-30 03:03:22 IST+0530,256832791,IGN_CYL,OFF
537,2021-12-30 03:03:28 IST+0530,256832791,CHARGE_STATE,78.0
538,2021-12-30 03:07:11 IST+0530,258703729,IGN_CYL,OFF
539,2021-12-30 03:07:17 IST+0530,258703729,CHARGE_STATE,63.5
540,2021-12-30 03:07:53 IST+0530,258703729,IGN_CYL,OFF
541,2021-12-30 02:47:13 IST+0530,255506821,IGN_CYL,ON
542,2021-12-30 02:47:15 IST+0530,255506821,CHARGE_STATE,83.9
543,2021-12-30 03:27:36 IST+0530,207925484,IGN_CYL,ON
544,2021-12-30 03:27:37 IST+0530,207925484,CHARGE_STATE,20.3
545,2021-12-30 02:37:40 IST+0530,266214265,IGN_CYL,ON
546,2021-12-30 02:37:41 IST+0530,266214265,CHARGE_STATE,38.0
547,2021-12-30 02:48:38 IST+0530,266214265,IGN_CYL,ON
548,2021-12-30 02:48:40 IST+0530,266214265,CHARGE_STATE,38.0
549,2021-12-31 01:23:50 IST+0530,265888189,EV_CHARGE_STATE,Active
550,2021-12-31 01:23:51 IST+0530,265888189,CHARGE_STATE,61.5
551,2021-12-31 01:23:50 IST+0530,265888189,EV_CHARGE_STATE,Active
552,2021-12-31 01:23:51 IST+0530,265888189,CHARGE_STATE,61.5
553,2022-01-03 20:53:18 IST+0530,206958332,IGN_CYL,OFF
554,2022-01-03 20:36:35 IST+0530,207925484,IGN_CYL,OFF
555,2022-01-03 20:36:40 IST+0530,207925484,CHARGE_STATE,30.1
556,2022-01-03 20:53:18 IST+0530,206958332,IGN_CYL,OFF
557,2022-01-03 21:04:41 IST+0530,207925484,EV_CHARGE_STATE,Active
558,2022-01-03 21:04:43 IST+0530,207925484,CHARGE_STATE,28.6
559,2022-01-03 21:24:26 IST+0530,255506821,IGN_CYL,ON
560,2022-01-03 21:24:28 IST+0530,255506821,CHARGE_STATE,50.1
561,2022-01-03 21:04:05 IST+0530,256832791,IGN_CYL,ON
562,2022-01-03 21:04:11 IST+0530,256832791,CHARGE_STATE,72.1
563,2022-01-03 21:12:49 IST+0530,206958332,IGN_CYL,ON
564,2022-01-03 21:13:24 IST+0530,206958332,IGN_CYL,OFF
565,2022-01-03 20:47:53 IST+0530,207925484,IGN_CYL,ON
566,2022-01-03 20:47:55 IST+0530,207925484,CHARGE_STATE,30.1
567,2022-01-03 21:15:14 IST+0530,256832791,IGN_CYL,OFF
568,2022-01-03 21:15:20 IST+0530,256832791,CHARGE_STATE,72.1
569,2022-01-03 21:27:52 IST+0530,256832791,IGN_CYL,ON
570,2022-01-03 21:27:56 IST+0530,256832791,CHARGE_STATE,72.1
571,2022-01-03 21:12:49 IST+0530,206958332,IGN_CYL,ON
572,2022-01-03 21:13:24 IST+0530,206958332,IGN_CYL,OFF
573,2022-01-03 22:15:17 IST+0530,255506821,IGN_CYL,ON
574,2022-01-03 22:15:20 IST+0530,255506821,CHARGE_STATE,42.7
575,2022-01-03 22:19:09 IST+0530,265888189,IGN_CYL,ON
576,2022-01-03 22:19:10 IST+0530,265888189,CHARGE_STATE,63.5
577,2022-01-03 22:19:09 IST+0530,265888189,IGN_CYL,ON
578,2022-01-03 22:19:10 IST+0530,265888189,CHARGE_STATE,63.5
579,2022-01-03 22:21:52 IST+0530,265888189,IGN_CYL,OFF
580,2022-01-03 22:21:58 IST+0530,265888189,CHARGE_STATE,63.5
581,2022-01-03 22:21:52 IST+0530,265888189,IGN_CYL,OFF
582,2022-01-03 22:21:58 IST+0530,265888189,CHARGE_STATE,63.5
583,2022-01-03 22:08:52 IST+0530,255506821,IGN_CYL,OFF
584,2022-01-03 22:08:57 IST+0530,255506821,CHARGE_STATE,43.1
585,2022-01-03 21:42:59 IST+0530,256832791,IGN_CYL,OFF
586,2022-01-03 21:43:03 IST+0530,256832791,CHARGE_STATE,66.2
587,2022-01-03 21:38:12 IST+0530,266214265,IGN_CYL,OFF
588,2022-01-03 21:38:17 IST+0530,266214265,CHARGE_STATE,34.9
589,2022-01-03 21:38:39 IST+0530,266214265,IGN_CYL,OFF
590,2022-01-03 21:39:36 IST+0530,266214265,EV_CHARGE_STATE,Active
591,2022-01-03 21:39:44 IST+0530,266214265,IGN_CYL,ON
592,2022-01-03 21:39:47 IST+0530,266214265,CHARGE_STATE,34.9
593,2022-01-03 21:39:43 IST+0530,266214265,EV_CHARGE_STATE,Active
594,2022-01-03 21:39:44 IST+0530,266214265,CHARGE_STATE,34.9
595,2022-01-03 22:21:41 IST+0530,266214265,IGN_CYL,OFF
596,2022-01-03 22:21:45 IST+0530,266214265,CHARGE_STATE,57.6
597,2022-01-03 22:18:09 IST+0530,207925484,EV_CHARGE_STATE,Aborted
598,2022-01-03 22:18:11 IST+0530,207925484,CHARGE_STATE,85.0
599,2022-01-03 21:56:26 IST+0530,265888189,IGN_CYL,ON
600,2022-01-03 21:56:28 IST+0530,265888189,CHARGE_STATE,65.0
601,2022-01-03 21:56:26 IST+0530,265888189,IGN_CYL,ON
602,2022-01-03 21:56:28 IST+0530,265888189,CHARGE_STATE,65.0
603,2022-01-03 21:37:31 IST+0530,255506821,IGN_CYL,OFF
604,2022-01-03 21:37:33 IST+0530,255506821,CHARGE_STATE,46.6
605,2022-01-03 22:04:57 IST+0530,265888189,IGN_CYL,OFF
606,2022-01-03 22:05:03 IST+0530,265888189,CHARGE_STATE,63.9
607,2022-01-03 22:04:57 IST+0530,265888189,IGN_CYL,OFF
608,2022-01-03 22:05:03 IST+0530,265888189,CHARGE_STATE,63.9
609,2022-01-03 21:31:54 IST+0530,266214265,IGN_CYL,ON
610,2022-01-03 21:31:57 IST+0530,266214265,CHARGE_STATE,36.4
611,2022-01-03 21:46:35 IST+0530,255506821,IGN_CYL,ON
612,2022-01-03 21:46:37 IST+0530,255506821,CHARGE_STATE,45.8
613,2022-01-03 21:50:29 IST+0530,265888189,IGN_CYL,OFF
614,2022-01-03 21:50:36 IST+0530,265888189,CHARGE_STATE,65.4
615,2021-12-31 02:56:02 IST+0530,265888189,EV_CHARGE_STATE,Aborted
616,2021-12-31 02:56:03 IST+0530,265888189,CHARGE_STATE,70.9
617,2022-01-03 20:57:38 IST+0530,265888189,IGN_CYL,ON
618,2022-01-03 20:57:40 IST+0530,265888189,CHARGE_STATE,72.5
619,2021-12-31 01:23:50 IST+0530,265888189,EV_CHARGE_STATE,Active
620,2021-12-31 01:23:51 IST+0530,265888189,CHARGE_STATE,61.5
621,2022-01-03 21:50:29 IST+0530,265888189,IGN_CYL,OFF
622,2022-01-03 21:50:36 IST+0530,265888189,CHARGE_STATE,65.4
623,2021-12-31 02:56:02 IST+0530,265888189,EV_CHARGE_STATE,Aborted
624,2021-12-31 02:56:03 IST+0530,265888189,CHARGE_STATE,70.9
625,2022-01-03 20:57:38 IST+0530,265888189,IGN_CYL,ON
626,2022-01-03 20:57:40 IST+0530,265888189,CHARGE_STATE,72.5
627,2021-12-31 01:23:50 IST+0530,265888189,EV_CHARGE_STATE,Active
628,2021-12-31 01:23:51 IST+0530,265888189,CHARGE_STATE,61.5
629,2022-01-03 22:25:00 IST+0530,256832791,EV_CHARGE_STATE,Active
630,2022-01-03 22:02:03 IST+0530,266214265,IGN_CYL,OFF
631,2022-01-03 22:02:09 IST+0530,266214265,CHARGE_STATE,49.0
632,2022-01-03 22:02:05 IST+0530,266214265,EV_CHARGE_STATE,Active
633,2022-01-03 22:02:10 IST+0530,266214265,CHARGE_STATE,49.0
634,2022-01-03 22:11:41 IST+0530,266214265,EV_CHARGE_STATE,Aborted
635,2022-01-03 21:57:14 IST+0530,256832791,IGN_CYL,ON
636,2022-01-03 21:57:16 IST+0530,256832791,CHARGE_STATE,66.2
637,2022-01-03 21:58:10 IST+0530,270129825,IGN_CYL,ON
638,2022-01-03 21:58:12 IST+0530,270129825,CHARGE_STATE,54.9
639,2022-01-03 22:23:38 IST+0530,256832791,IGN_CYL,OFF
640,2022-01-03 22:23:43 IST+0530,256832791,CHARGE_STATE,59.6
641,2022-01-03 22:27:02 IST+0530,256832791,IGN_CYL,ON
642,2022-01-03 22:27:04 IST+0530,256832791,CHARGE_STATE,61.1
643,2022-01-03 22:26:59 IST+0530,256832791,EV_CHARGE_STATE,Active
644,2022-01-03 22:27:01 IST+0530,256832791,CHARGE_STATE,60.7
645,2022-01-03 21:41:53 IST+0530,270129825,IGN_CYL,OFF
646,2022-01-03 21:41:57 IST+0530,270129825,CHARGE_STATE,54.9
647,2022-01-03 22:12:26 IST+0530,266214265,IGN_CYL,ON
648,2022-01-03 22:12:27 IST+0530,266214265,CHARGE_STATE,58.4
649,2022-01-03 22:13:17 IST+0530,270129825,IGN_CYL,OFF
650,2022-01-03 22:13:21 IST+0530,270129825,CHARGE_STATE,50.9
651,2022-01-04 22:24:53 IST+0530,256832791,IGN_CYL,ON
652,2022-01-04 22:24:55 IST+0530,256832791,CHARGE_STATE,82.3
653,2022-01-04 22:15:10 IST+0530,265888189,EV_CHARGE_STATE,Active
654,2022-01-04 22:15:11 IST+0530,265888189,CHARGE_STATE,38.8
655,2022-01-04 22:15:10 IST+0530,265888189,EV_CHARGE_STATE,Active
656,2022-01-04 22:15:11 IST+0530,265888189,CHARGE_STATE,38.8
657,2022-01-04 21:51:51 IST+0530,265888189,IGN_CYL,OFF
658,2022-01-04 21:51:56 IST+0530,265888189,CHARGE_STATE,39.6
659,2022-01-04 21:51:51 IST+0530,265888189,IGN_CYL,OFF
660,2022-01-04 21:51:56 IST+0530,265888189,CHARGE_STATE,39.6
661,2022-01-04 22:11:23 IST+0530,270129825,IGN_CYL,OFF
662,2022-01-04 22:11:27 IST+0530,270129825,CHARGE_STATE,38.8
663,2022-01-04 21:42:41 IST+0530,256782425,EV_CHARGE_STATE,Active
664,2022-01-04 22:02:17 IST+0530,265888189,IGN_CYL,ON
665,2022-01-04 22:02:18 IST+0530,265888189,CHARGE_STATE,38.4
666,2022-01-04 22:02:17 IST+0530,265888189,IGN_CYL,ON
667,2022-01-04 22:02:18 IST+0530,265888189,CHARGE_STATE,38.4
668,2022-01-04 22:05:15 IST+0530,255506821,IGN_CYL,OFF
669,2022-01-04 22:05:17 IST+0530,255506821,CHARGE_STATE,86.2
670,2022-01-04 21:47:34 IST+0530,255506821,EV_CHARGE_STATE,Aborted
671,2022-01-04 21:47:35 IST+0530,255506821,CHARGE_STATE,89.8
672,2022-01-04 21:48:04 IST+0530,255506821,IGN_CYL,ON
673,2022-01-04 21:48:05 IST+0530,255506821,CHARGE_STATE,89.8
674,2022-01-04 22:13:13 IST+0530,255506821,IGN_CYL,ON
675,2022-01-04 22:13:14 IST+0530,255506821,CHARGE_STATE,85.4
676,2022-01-04 22:12:59 IST+0530,265888189,IGN_CYL,OFF
677,2022-01-04 22:13:04 IST+0530,265888189,CHARGE_STATE,38.4
678,2022-01-04 22:12:59 IST+0530,265888189,IGN_CYL,OFF
679,2022-01-04 22:13:04 IST+0530,265888189,CHARGE_STATE,38.4
680,2022-01-04 21:40:58 IST+0530,256782425,IGN_CYL,OFF
681,2022-01-04 21:41:02 IST+0530,256782425,CHARGE_STATE,50.9
682,2022-01-04 21:41:07 IST+0530,256782425,IGN_CYL,ON
683,2022-01-04 21:41:11 IST+0530,256782425,CHARGE_STATE,50.9
684,2022-01-04 21:41:34 IST+0530,256782425,IGN_CYL,OFF
685,2022-01-04 21:31:42 IST+0530,256782425,IGN_CYL,ON
686,2022-01-04 21:31:43 IST+0530,256782425,CHARGE_STATE,54.1
687,2022-01-04 21:22:08 IST+0530,270129825,EV_CHARGE_STATE,Aborted
688,2022-01-04 21:22:10 IST+0530,270129825,CHARGE_STATE,55.2
689,2022-01-04 02:20:14 IST+0530,265888189,IGN_CYL,OFF
690,2022-01-04 02:20:20 IST+0530,265888189,CHARGE_STATE,45.8
691,2022-01-04 21:00:01 IST+0530,265888189,IGN_CYL,ON
692,2022-01-04 21:00:03 IST+0530,265888189,CHARGE_STATE,47.0
693,2022-01-04 02:20:14 IST+0530,265888189,IGN_CYL,OFF
694,2022-01-04 02:20:20 IST+0530,265888189,CHARGE_STATE,45.8
695,2022-01-04 21:00:01 IST+0530,265888189,IGN_CYL,ON
696,2022-01-04 21:00:03 IST+0530,265888189,CHARGE_STATE,47.0
697,2022-01-04 17:57:40 IST+0530,270129825,IGN_CYL,ON
698,2022-01-04 17:57:42 IST+0530,270129825,CHARGE_STATE,81.1
699,2022-01-04 19:01:51 IST+0530,270129825,IGN_CYL,OFF
700,2022-01-04 19:01:55 IST+0530,270129825,CHARGE_STATE,66.2
701,2022-01-04 19:47:04 IST+0530,270129825,IGN_CYL,ON
702,2022-01-04 19:47:06 IST+0530,270129825,CHARGE_STATE,67.4
703,2022-01-04 19:46:20 IST+0530,270129825,EV_CHARGE_STATE,Aborted
704,2022-01-04 19:46:21 IST+0530,270129825,CHARGE_STATE,67.4
705,2022-01-05 20:56:22 IST+0530,256832791,IGN_CYL,ON
706,2022-01-05 20:56:24 IST+0530,256832791,CHARGE_STATE,54.5
707,2022-01-05 19:16:23 IST+0530,270129825,IGN_CYL,ON
708,2022-01-05 19:16:26 IST+0530,270129825,CHARGE_STATE,56.8
709,2022-01-05 18:34:40 IST+0530,270129825,IGN_CYL,OFF
710,2022-01-05 18:34:44 IST+0530,270129825,CHARGE_STATE,57.2
711,2022-01-05 13:43:58 IST+0530,255506821,EV_CHARGE_STATE,Aborted
712,2022-01-05 13:43:58 IST+0530,255506821,CHARGE_STATE,40.3
713,2022-01-05 14:54:14 IST+0530,255506821,EV_CHARGE_STATE,Active
714,2022-01-05 14:54:14 IST+0530,255506821,CHARGE_STATE,40.3
715,2022-01-05 16:12:28 IST+0530,258703729,EV_CHARGE_STATE,Complete
716,2022-01-05 16:12:29 IST+0530,258703729,CHARGE_STATE,100.0
717,2022-01-05 17:39:42 IST+0530,270129825,EV_CHARGE_STATE,Aborted
718,2022-01-05 17:39:44 IST+0530,270129825,CHARGE_STATE,70.5
719,2022-01-05 17:39:44 IST+0530,270129825,IGN_CYL,ON
720,2022-01-05 17:39:47 IST+0530,270129825,CHARGE_STATE,70.5
721,2022-01-05 20:19:30 IST+0530,206958332,IGN_CYL,OFF
722,2022-01-05 20:19:30 IST+0530,206958332,IGN_CYL,OFF
723,2022-01-05 20:20:56 IST+0530,206958332,EV_CHARGE_STATE,Active
724,2022-01-05 20:18:18 IST+0530,206958332,IGN_CYL,ON
725,2022-01-05 20:20:56 IST+0530,206958332,EV_CHARGE_STATE,Active
726,2022-01-05 20:18:18 IST+0530,206958332,IGN_CYL,ON
727,2022-01-12 12:46:22 IST+0530,207925484,IGN_CYL,OFF
728,2022-01-12 12:46:26 IST+0530,207925484,CHARGE_STATE,33.3
729,2022-01-12 12:16:47 IST+0530,207925484,IGN_CYL,OFF
730,2022-01-12 12:16:51 IST+0530,207925484,CHARGE_STATE,40.3
731,2022-01-12 12:25:01 IST+0530,207925484,IGN_CYL,ON
